work_idx,expert_1_raw,expert_2_raw,expert_3_raw,expert_4_raw,expert_5_raw,z_score_score,robust_z_score,percentile_score
694,31,56,38,73,60,-0.07280212363121256,-0.09153578558677715,-0.1118146592664846
695,27,63,45,72,68,0.1259755433607031,0.08776241070858634,0.04619756147902061
696,30,30,33,25,50,-1.1209850556533656,-1.0732107049387503,-1.0637344660067156
697,52,31,53,30,54,-0.4627415971133261,-0.43104519025198923,-0.41977971362382294
698,39,28,64,40,72,-0.22825405375508168,-0.24265944945831638,-0.23863274927588227
699,50,51,60,53,80,0.38779590304667044,0.3455782492609688,0.35479421771015657
700,61,48,50,57,50,0.09158094122838588,0.106251947611721,0.09676452104866343
701,20,22,40,20,22,-1.6219692544132993,-1.524066113301241,-1.6048209457380143
702,41,46,48,43,66,-0.20951855987155216,-0.2139818003840667,-0.22435951786815708
703,56,60,38,40,45,-0.22015778329846483,-0.18256845452312875,-0.20407565988924908
704,54,57,20,46,36,-0.5431187478100524,-0.4857591259857549,-0.5370845788009906
705,23,20,30,20,30,-1.6486725583961266,-1.5588126069712476,-1.6304605794721148
706,40,40,60,74,40,-0.07824074851005466,-0.06603406036833796,-0.0905241767625824
707,35,20,22,20,32,-1.5695698357159962,-1.4770561512771148,-1.5463892036516642
708,45,42,54,75,53,0.08775170405687811,0.07964965472047625,0.07581338725226253
709,26,50,77,52,62,0.0682589199224641,0.045783615188714356,0.07026065447891772
710,50,48,33,54,49,-0.31517992051143545,-0.29073853436459673,-0.2898961544728583
711,54,42,49,45,55,-0.170161011615717,-0.15357635754236323,-0.1561549519434285
712,38,46,52,45,66,-0.1761195740430414,-0.18464381070613367,-0.1976040790949687
713,30,45,25,30,23,-1.2678675776786026,-1.1782991952963624,-1.1964696310091794
714,32,40,65,57,74,0.05405804775824252,0.016728628626645637,0.018973635712396186
715,70,20,51,55,53,-0.11883349776841878,-0.09722729269471482,-0.11127387008045071
716,52,66,34,76,55,0.2610908432921361,0.25149543563141297,0.26111405668203996
717,30,35,38,33,55,-0.8513006231816643,-0.822595723445582,-0.8087545316185727
718,66,32,54,40,49,-0.1933073817025915,-0.15885908237183027,-0.14675922496066127
719,51,26,50,32,23,-0.8875893368434472,-0.8006787043614239,-0.816248128759596
720,70,54,27,61,46,-0.004211576013169638,0.024715605452149337,0.03968531681627434
721,66,48,60,45,56,0.2155486211830365,0.22577359687841275,0.23102002212076345
722,41,25,27,46,36,-1.0297005020841605,-0.9677134323026676,-0.9519091863956175
723,35,30,40,62,20,-0.8739388265350503,-0.8057727604469814,-0.8853398706782325
724,47,21,28,20,45,-1.1816300832680846,-1.1124223588812825,-1.1298800603301014
725,58,30,58,61,75,0.23995844413612866,0.20948519532088944,0.20767380323976523
726,34,42,45,45,48,-0.5619414515476016,-0.5353790056339631,-0.5435201734631583
727,50,39,46,47,60,-0.22323068742800684,-0.2153968159633882,-0.2240520246734803
728,58,37,33,31,42,-0.679628602124885,-0.6193365966737072,-0.6237058062817474
729,52,44,70,62,81,0.5648202077046489,0.5117325230639679,0.53934512709147
730,58,72,53,80,43,0.5740454287539942,0.5726096377654452,0.5934059512040707
731,50,34,36,20,20,-1.1446416428172372,-1.0392503310350336,-1.1576347464616308
732,22,0,20,60,38,-1.5080633905673981,-1.4531895551725582,-1.472926446962678
733,57,51,54,54,80,0.41562513220990915,0.3768029263779972,0.38935316882135057
734,60,33,33,40,69,-0.3129815240988968,-0.3052031380643279,-0.29688433591867824
735,49,55,41,29,59,-0.31061316889254054,-0.28976374585439746,-0.30233757460547717
736,42,20,49,40,30,-0.9308795470474207,-0.861964601341372,-0.91813833636628
737,54,51,59,58,28,-0.07410656875829588,-0.02848898033034013,-0.08197093517498924
738,30,50,32,25,29,-1.107307572402042,-1.0290622188639187,-1.074357233272702
739,40,63,43,88,39,0.14078405101471275,0.1438284724403705,0.24484854300509262
740,33,45,50,40,72,-0.2720760645234239,-0.286807935533148,-0.2976608547858852
741,55,15,25,26,35,-1.2293468169246313,-1.1425464683255053,-1.2420921741082367
742,32,54,37,75,30,-0.39711472896275124,-0.36387911742019396,-0.39620898609661204
743,22,20,23,36,20,-1.67954437842462,-1.5820503072627718,-1.6595382668864125
744,51,48,74,55,75,0.5101505339362091,0.46975372754409583,0.48902293416523185
745,37,43,39,39,40,-0.7387902398195144,-0.6904332683369511,-0.718024355698192
746,20,25,25,10,20,-1.9083291601577173,-1.7929819629536343,-1.9745962455618478
747,47,37,33,44,45,-0.6482662783642261,-0.6058467814841754,-0.601986683663797
748,38,70,34,80,50,0.11648153908127709,0.10823296942277112,0.1504072474016252
749,55,57,57,47,37,-0.03706289778385714,0.0008490093475929106,-0.03522537446054641
750,35,20,45,54,36,-0.8538917081413475,-0.8062129875161039,-0.8620312571802261
751,48,30,40,48,50,-0.5356556375789742,-0.5058837920027722,-0.4939726779265339
752,56,30,48,38,63,-0.2997802317905135,-0.2867136011611932,-0.28782558952797166
753,49,42,46,44,35,-0.5006465654285932,-0.4480568219944991,-0.4869804523461491
754,30,26,21,23,25,-1.6147890511740393,-1.515010013593583,-1.5054197371526339
755,39,28,70,38,68,-0.21719385880876924,-0.22580504166906437,-0.22135398424527614
756,50,27,48,54,42,-0.46386294464439903,-0.42727181537379844,-0.4378857722164072
757,29,36,28,68,45,-0.6953806580779412,-0.67320152305988,-0.6834565311069148
758,60,56,29,73,33,-0.09186270660370388,-0.053519033689005416,-0.08679652793013362
759,54,28,47,50,53,-0.3374781703764639,-0.31589436688586836,-0.31122297882575
760,27,58,60,75,62,0.2230287796842501,0.18756817623673153,0.1609644561199377
761,48,51,48,60,85,0.3404309645516303,0.28904051566941086,0.3445874905060882
762,20,20,35,20,20,-1.7322517308714687,-1.6278968120327897,-1.7990801251005628
763,40,44,33,32,35,-0.8946122530800867,-0.8288846815758998,-0.8485264628255311
764,50,20,30,28,50,-0.9858137884489541,-0.9317091470065975,-0.951009934015725
765,26,53,43,46,53,-0.49032506452326013,-0.47758348041634163,-0.4736853393202459
766,32,68,50,76,30,-0.044216269797917415,-0.022388690943931745,-0.05055875950592999
767,39,37,46,46,70,-0.29839669369833477,-0.3087563994079575,-0.31347530124327216
768,63,46,60,45,50,0.08609605793902533,0.10681795384344958,0.10178801226088222
769,45,57,38,25,43,-0.593222467449361,-0.5413849606484168,-0.5666435285800824
770,50,54,51,53,83,0.34324303478372925,0.2989770695153132,0.3416862358301006
771,48,33,48,47,57,-0.3321073735093965,-0.31840995013799545,-0.30622087242983465
772,62,32,58,25,37,-0.4920352750499889,-0.4273347049551016,-0.4623220642126242
773,37,50,71,49,52,-0.002824779881314832,-0.00047167185977381454,0.012955287578820075
774,48,60,48,60,49,0.06730226191914764,0.07565616630772438,0.04989716353253502
775,54,67,45,30,61,-0.009527936630007467,0.002264024926914443,-0.003085143590643602
776,34,30,37,30,40,-1.0683946600711658,-1.0082457674525664,-1.015029027033135
777,41,32,20,26,20,-1.4259520973391009,-1.3191404126248318,-1.4003412613961632
778,45,37,62,55,80,0.19288527691932672,0.15172111489391943,0.18277557579003711
779,20,5,25,10,20,-2.160164296834424,-2.0382513300360325,-2.2391525650746162
780,31,25,20,28,20,-1.6246054057985972,-1.5191292811689414,-1.6074990772586066
781,64,50,52,43,55,0.07926161421401372,0.09546638441822577,0.0935577589320351
782,23,51,41,75,48,-0.3103392200077458,-0.31114620349747835,-0.3095820908109973
783,32,20,33,28,35,-1.3478187254573475,-1.272633567251131,-1.322818719488545
784,30,21,25,20,16,-1.7569913533291626,-1.639342715829968,-1.900389399591375
785,30,24,42,38,48,-0.9581616284426904,-0.9195085682337808,-0.9255583218688477
786,50,49,56,40,29,-0.3810792348646067,-0.3215544292031544,-0.36813176521948476
787,44,48,45,40,67,-0.20545109873875197,-0.20791295578830987,-0.22786645155147878
788,48,52,55,45,57,-0.02613855474841258,-0.020313334760926827,-0.02329494646198347
789,52,28,14,32,35,-1.1784317236046187,-1.096228291695714,-1.174606139045057
790,64,27,54,46,40,-0.31238649666345514,-0.26583426016853784,-0.2655788006295407
791,40,53,56,30,38,-0.47874280361857774,-0.4302276256950478,-0.4550776265452011
792,29,28,55,63,50,-0.45473126901349603,-0.4471134782749514,-0.4474894228356501
793,59,33,50,61,39,-0.1972409729674836,-0.16209789580894393,-0.18081905290483372
794,20,25,22,50,40,-1.2846990550594035,-1.2348369288879206,-1.2275842024246753
795,50,48,35,28,47,-0.6018198723856492,-0.5539943216997041,-0.5656176624359822
796,41,51,20,51,39,-0.7033024169775752,-0.6558439986202027,-0.680941505390953
797,39,52,56,58,40,-0.17017402051606104,-0.14744462336530328,-0.17442710325043337
798,31,46,80,63,80,0.4386854295042604,0.3769915951219068,0.4225726360234292
799,43,45,55,52,55,-0.12393944612596097,-0.11895564303496317,-0.10651121052573757
800,62,52,44,29,57,-0.15895406391117273,-0.1323825686431919,-0.14939387732560333
801,63,57,38,51,43,-0.06344072045967257,-0.028771983446204442,-0.043987279201076104
802,57,43,65,57,86,0.5528178553624183,0.4986829349435582,0.5895219819513742
803,47,36,40,25,21,-1.0417909922059108,-0.9452618517774326,-0.9759375360804341
804,53,42,40,70,46,-0.11514978055287435,-0.0989567561805522,-0.1319337359417751
805,33,29,55,53,80,-0.17872514355046776,-0.21486225452231128,-0.18446807406517557
806,66,41,50,69,40,0.09665665438801918,0.12244601479728963,0.09080881234850682
807,33,45,56,72,68,0.11902823675881087,0.08285702336693837,0.05229387835033426
808,83,35,60,45,58,0.2991986062651056,0.3136617867496054,0.27156534706651814
809,46,44,50,30,63,-0.32033261804929614,-0.30841050671078996,-0.31178467156603373
810,20,20,21,40,25,-1.6331840852985582,-1.5470837000582045,-1.5907296226631877
811,43,28,46,38,28,-0.8988616291808424,-0.8258974264639989,-0.8506667712638254
812,20,28,28,30,50,-1.2867755440041218,-1.2420692307377863,-1.2277618239495585
813,52,45,66,25,63,-0.08029611641469898,-0.07087655812868277,-0.08598517774800525
814,62,54,51,62,37,0.10947981054560821,0.1405582142126052,0.10283244424142515
815,68,31,40,36,63,-0.2519109831732001,-0.23143365919569892,-0.21994412474168845
816,46,45,48,30,30,-0.6874425395319775,-0.6174499092346118,-0.65352599530937
817,63,59,81,56,48,0.6185175714713496,0.6199340476960875,0.6621593459662749
818,41,53,68,63,69,0.38890070772089563,0.3516470938567256,0.344230120609916
819,54,53,70,53,83,0.6255891131962086,0.5736787606475993,0.6219917463654451
820,52,58,52,69,69,0.46146564361481524,0.42739759453640486,0.3836894935215211
821,44,56,54,60,56,0.11528767044523416,0.10917631314231882,0.10538158923674765
822,48,51,68,42,53,0.05023309011558632,0.0597451022380201,0.05551973527915832
823,64,53,66,50,75,0.5881401610175825,0.5564470153705282,0.555267094707566
824,47,38,59,68,89,0.43579739284322994,0.37001085159725394,0.47872421398647996
825,41,37,70,63,84,0.3739070196275464,0.3148566887943659,0.3904895317747944
826,56,46,49,79,75,0.501520383611774,0.4551318998911067,0.45355498246996595
827,62,39,48,60,73,0.24652487597186074,0.22281778655716336,0.2072381676078555
828,60,64,38,49,70,0.2523269634262662,0.23866596104556445,0.21790904051626897
829,41,53,54,75,70,0.3556068201668635,0.3134731180056959,0.30375756784296587
830,43,46,60,61,86,0.3856617648316422,0.32680570924196994,0.41544989641684554
831,34,48,70,66,87,0.48514760874208634,0.413436107487099,0.5099391703669591
832,58,53,41,60,78,0.3342561166194207,0.2996688549096481,0.2972141683960543
833,37,63,60,67,65,0.3616365103203689,0.3277490529615176,0.28804549427199583
834,77,40,47,40,58,0.06111252783582481,0.082731244204332,0.06395082608911877
835,40,50,44,53,27,-0.5302229798613458,-0.4744390013511827,-0.5087007338614187
836,69,55,72,37,62,0.47124806807454506,0.47019395461321817,0.48574020982094107
837,56,53,74,89,44,0.6868064215236247,0.6725411824561968,0.8084247502050463
838,46,46,51,69,85,0.3896763421616444,0.33092497681732813,0.38114126705143436
839,46,49,53,55,84,0.28567972240476713,0.23797417565122952,0.2919283445451513
840,60,50,68,80,58,0.6755106045732558,0.6486431415609887,0.6542144493806028
841,42,20,42,34,21,-1.1836407571670589,-1.09100845644755,-1.1488709201946599
842,39,46,51,51,88,0.1276744816023964,0.07669384439922684,0.19736663510413788
843,62,50,59,38,62,0.16102437367842085,0.16539959882736094,0.1356649360012489
844,55,58,53,72,49,0.33288781221568337,0.33139664867710195,0.3021428447229942
845,48,47,63,59,89,0.5127133625245417,0.4495347271551238,0.5779826363765681
846,65,63,36,65,43,0.16972017244469975,0.19253645315968262,0.1703413722923676
847,44,60,44,73,62,0.24811623018306855,0.22445291567104603,0.1932881058628939
848,36,52,58,75,63,0.25234127093240966,0.21986197623591391,0.20358789960718768
849,72,36,52,47,66,0.17206465066961457,0.17212878402680104,0.177091273602871
850,42,70,60,59,50,0.2657672244109241,0.2631300081725011,0.27515528859710947
851,57,54,72,72,85,0.9373398250057641,0.8660838689167303,0.9439032090474836
852,45,45,78,48,62,0.22576135588177132,0.21152910671324276,0.2319923553329694
853,66,73,48,64,49,0.5148659554136872,0.5194050519829558,0.5316965054070945
854,59,59,70,70,81,0.9361252852820824,0.8731275020226862,0.8661475742180629
855,37,52,52,70,68,0.18705820339609427,0.1528531273573767,0.11418444804111234
856,55,53,71,53,83,0.6516016213372884,0.5994320441912511,0.6654020055473321
857,50,28,52,42,38,-0.577440378222612,-0.5264486850889117,-0.5454823998435673
858,69,26,51,42,47,-0.2662896789181768,-0.22599371041297384,-0.21140754883593016
859,55,37,59,72,48,0.1340811921630225,0.13845141323894863,0.11420468878625811
860,68,44,60,55,78,0.5396992289678506,0.5053177857710436,0.5144569029211132
861,50,75,40,56,83,0.5012188431610367,0.452742095801586,0.5239222748378138
862,63,51,54,56,81,0.5284354432653255,0.48748858947159235,0.5124223787623807
863,71,69,55,61,79,0.9085253007552831,0.8623104940385395,0.880911637900704
864,35,64,50,78,68,0.3755564117872347,0.3315224278397083,0.3131326616585327
865,52,42,44,42,72,-0.11140448248092047,-0.12011910028907198,-0.13274460105476174
866,72,50,39,45,66,0.16055761501876104,0.16363869055087188,0.14502679309496944
867,65,62,56,80,48,0.6329862414292508,0.6261601162451021,0.6396100054656589
868,57,53,74,85,48,0.6983213952786003,0.6804967144910489,0.7905551472997866
869,52,60,44,43,68,0.08348551790185856,0.07502727049469259,0.04507831024558038
870,63,61,64,54,48,0.40500603976593963,0.4152284605542397,0.40937399694665866
871,20,20,20,30,20,-1.8113618552193695,-1.7080810281943428,-1.8525318439123502
872,54,60,55,68,54,0.3791995450196188,0.3704196338757245,0.3370626528538544
873,68,40,63,58,78,0.5610430656691368,0.5241846601619973,0.53855693010526
874,40,68,50,49,70,0.18967114032826846,0.165085150920845,0.1654242420239635
875,68,49,52,74,63,0.5522060596509928,0.5307880661988311,0.5146110161596079
876,31,60,76,60,60,0.31583635533086096,0.28863173339094017,0.2984944229333064
877,55,54,72,55,58,0.43090357697715864,0.41988228957067486,0.4478225101476488
878,79,34,56,44,52,0.10696996334404138,0.13404914254772612,0.1225346396696203
879,59,60,81,45,45,0.42280272077714337,0.43711403484774597,0.46486788146705693
880,67,55,68,38,58,0.36200972214186206,0.3685643912272808,0.36420284870663494
881,39,48,70,58,80,0.38701480591512755,0.33491846523007995,0.3525521226758886
882,38,60,40,74,74,0.2574888275732655,0.21275545354865472,0.18350511505414593
883,68,70,60,80,70,1.060650321563473,1.0116418048429379,1.0388413073231209
884,72,35,56,43,60,0.10125615086117332,0.11345280467093502,0.11753597557605225
