work_id,original_score,zscore,robust_zscore,percentile,rank_original,rank_zscore,rank_robust,rank_percentile
553,340.4,0.40635701710084904,0.2911146130135266,62.93785310734464,463.0,290.0,216.0,179.5
554,288.495,0.3414739400579256,0.25999279343563864,63.27683615819209,578.0,457.0,380.0,117.0
555,448.195,0.45271607028056854,0.2741751101212229,60.112994350282484,217.0,163.0,302.0,437.0
556,347.23,0.41652738167880843,0.29671655221311743,62.93785310734464,448.0,272.0,199.0,179.5
557,289.84000000000003,0.34290826589173545,0.2605713180028328,63.220338983050844,575.0,453.0,378.0,127.5
558,356.28,0.42846950264143835,0.30272363374331723,62.824858757062145,428.0,244.0,178.0,222.0
559,494.24,0.17767693379099403,-0.005165856604542163,53.728813559322035,88.0,568.0,579.0,571.0
560,385.29,0.4557862433691605,0.3118609359892535,62.090395480225986,363.0,143.0,123.0,299.0
561,344.005,0.41070547471319907,0.2931304004308032,62.93785310734464,455.0,279.0,208.0,179.5
562,477.405,0.362484532027333,0.1747179219640771,58.361581920903944,142.0,403.0,511.0,509.0
563,437.635,0.45927935617447496,0.28608302548108816,60.7909604519774,242.0,130.0,234.0,403.0
564,391.825,0.46985760501235474,0.3212264956577656,62.14689265536723,349.0,95.0,59.0,292.0
565,430.735,0.47176186584730345,0.30142589397250724,61.016949152542374,259.0,92.0,180.0,389.5
566,503.175,-0.6518343349658726,-0.7756607539709243,50.056497175141246,48.0,775.0,816.0,641.5
567,403.19,0.47395860832506576,0.3187144964522797,61.80790960451978,322.0,90.0,79.0,321.0
568,291.21500000000003,0.3451993732709483,0.2619239329596328,63.27683615819209,572.0,447.0,371.0,117.0
569,508.425,-0.23072522142965424,-0.38993373118889374,50.05649717514124,3.0,657.0,696.0,658.5
570,456.21,0.43509922792679306,0.2534760732100194,59.83050847457626,197.0,227.0,396.0,456.5
571,316.22,0.36906991804264366,0.27009975189359225,63.163841807909606,516.0,368.0,327.0,137.0
572,299.18,0.35080659286489674,0.26268576399917715,63.333333333333336,554.0,430.0,364.0,83.0
573,443.69,0.4596422130912204,0.283063138915906,60.56497175141243,228.0,128.0,256.0,418.0
574,468.705,0.3851902269511345,0.20049291357937044,59.09604519774012,164.0,343.0,486.0,483.0
575,421.355,0.4873731946703339,0.32103034605677955,61.46892655367232,282.0,18.0,60.0,358.5
576,286.15999999999997,0.3364178544158773,0.25662030461154106,63.333333333333336,583.0,466.0,388.0,83.0
577,396.405,0.4773994316602418,0.3256492021371428,62.03389830508475,339.0,76.0,16.0,305.0
578,506.345,-0.1791946015556516,-0.34122441450115915,50.05649717514124,21.0,648.0,674.0,658.5
579,503.62,-0.05980267574259657,-0.2295294760896327,50.33898305084746,40.0,622.0,640.0,614.0
580,503.945,-0.0998249380475219,-0.26664553406908453,50.16949152542372,38.0,627.0,649.0,625.5
581,384.485,0.4574479697575741,0.31384052913491967,62.20338983050847,365.0,136.0,109.0,279.5
582,282.815,0.32716882126865565,0.2499377912708031,63.389830508474574,590.0,474.0,406.0,53.0
583,283.74,0.32893422106185427,0.2510545596835606,63.33333333333333,588.0,471.0,402.0,96.5
584,338.97,0.4024951435550637,0.2883428323424489,62.93785310734464,466.0,299.0,227.0,179.5
585,446.555,0.4551827415119936,0.2773602060229501,60.33898305084746,221.0,149.0,295.0,428.0
586,394.475,0.4715838812861034,0.32135142427267915,62.03389830508475,343.0,93.0,57.0,305.0
587,451.175,0.4392149123636888,0.26006401442171057,60.0,209.0,217.0,379.0,440.0
588,400.775,0.4789437874903076,0.32465327588927895,61.86440677966102,329.0,68.0,19.0,317.5
589,296.23,0.35283851673214794,0.2661954407882495,63.389830508474574,561.0,422.0,346.0,53.0
590,415.635,0.48425171608222456,0.3213187326725151,61.581920903954796,295.0,34.0,58.0,350.5
591,441.475,0.4580132536307844,0.282787011650232,60.56497175141243,233.0,132.0,259.0,418.0
592,414.245,0.4815322179303101,0.3195790725209121,61.52542372881355,298.0,58.0,74.0,353.0
593,290.85,0.34710121339690875,0.26388134251947315,63.44632768361582,573.0,445.0,357.0,19.0
594,344.96000000000004,0.4133276560518008,0.2950212592331666,62.93785310734463,453.0,276.0,206.0,196.0
595,433.57,0.45411959712764205,0.2835733613898995,60.790960451977405,251.0,158.0,250.5,396.5
596,375.36,0.4433638949314369,0.30589822163070546,62.20338983050847,385.0,194.0,173.0,279.5
597,329.35,0.3866001888248072,0.2790035427097829,62.994350282485875,487.0,336.0,286.0,164.0
598,506.795,-0.42518920587026,-0.5684987539580256,50.056497175141246,18.0,704.0,762.0,641.5
599,475.295,0.36385430797580764,0.1771511110620238,58.47457627118644,147.0,400.0,505.0,501.0
600,416.745,0.47897458647704383,0.3158335491877965,61.46892655367232,292.0,66.0,98.0,358.5
601,402.47,0.478047882425455,0.3228873457018294,61.80790960451977,324.0,71.0,39.0,324.5
602,333.03499999999997,0.39323339722489903,0.28308357116600885,62.994350282485875,479.0,320.0,255.0,164.0
603,329.075,0.39107237358697694,0.2832832234384409,63.163841807909606,488.0,321.0,253.0,137.0
604,416.405,0.48159041122417373,0.31843603407230847,61.525423728813564,293.0,57.0,83.0,352.0
605,325.425,0.3854387436565227,0.28010630043675583,63.10734463276836,496.0,341.0,277.0,153.0
606,307.96000000000004,0.3673636955139301,0.27310154132296915,63.2768361581921,535.0,383.0,307.0,107.0
607,503.375,-0.6091444112114254,-0.7363736234734152,50.056497175141246,44.0,760.0,804.0,641.5
608,443.25,0.4594020993536736,0.2830853225017319,60.67796610169491,229.0,129.0,254.0,412.5
609,458.135,0.4284459657816665,0.2462693267095033,59.83050847457628,192.0,245.0,418.0,448.0
610,464.11,0.4018720407206081,0.21843418050528127,59.37853107344633,176.0,302.0,474.0,472.5
611,431.69,0.46205803159087366,0.2919412434748248,60.90395480225989,256.0,115.0,213.0,391.0
612,482.26,0.34090214272298797,0.15210992911470528,57.740112994350284,128.0,459.0,524.0,521.5
613,470.34000000000003,0.37025474320044494,0.18580329331266401,58.75706214689265,159.0,365.0,493.0,490.0
614,462.59000000000003,0.4077658381336452,0.2247156379654317,59.6045197740113,180.0,285.0,467.0,467.5
615,485.895,0.3214553506906787,0.1321487883214968,57.06214689265537,118.0,488.0,533.0,531.0
616,496.145,0.14580045275886966,-0.03563968196488676,52.7683615819209,81.0,574.0,586.0,580.0
617,476.095,0.36204978466315996,0.1750425028514231,58.474576271186436,145.0,406.0,509.0,503.5
618,310.125,0.36756468573202744,0.27208751793929975,63.2768361581921,530.0,381.0,313.0,107.0
619,495.40999999999997,0.17411336727661952,-0.00910285931004906,53.61581920903956,84.0,571.0,582.0,574.0
620,477.725,0.3592975195832674,0.17159937681982756,58.36158192090395,141.0,413.0,512.0,508.0
621,312.735,0.36814858661190597,0.27118032603473935,63.27683615819209,524.0,377.0,320.0,117.0
622,503.37,-0.5969611925406282,-0.7251271292383041,50.05649717514124,45.0,758.0,801.0,658.5
623,467.065,0.38765689818255905,0.2036780094810972,59.152542372881356,168.0,330.0,483.0,481.0
624,284.735,0.3326987777943265,0.2539775390053983,63.389830508474574,586.0,469.0,394.0,53.0
625,420.89,0.4864190963116177,0.32040745431793366,61.46892655367232,283.0,19.0,65.0,358.5
626,296.94,0.3484636487832914,0.2617645614088315,63.33333333333333,559.0,442.0,373.0,96.5
627,292.16999999999996,0.3478215546095493,0.2638147917619955,63.27683615819209,570.0,443.0,358.0,117.0
628,508.68,-0.23576859388875904,-0.3947294721772888,50.056497175141246,1.0,658.0,701.0,641.5
629,491.445,0.23343962468961937,0.04784532439767619,55.02824858757062,99.0,555.0,561.0,557.0
630,371.21,0.4481026037676601,0.3125708107356791,62.42937853107344,395.0,179.0,120.0,253.0
631,495.33,0.15950260089384705,-0.022542609649043532,53.333333333333336,85.0,572.0,584.0,576.0
632,449.97,0.4417789004084266,0.26309791167267726,60.11299435028249,212.0,204.0,363.0,434.0
633,500.4,0.008474307786214608,-0.16473355700673997,50.7909604519774,60.0,604.0,619.0,599.5
634,380.85,0.4522427305998206,0.3110506513280368,62.20338983050847,373.0,166.0,132.0,279.5
635,321.83000000000004,0.38137587989264005,0.27834854314934765,63.163841807909606,504.0,352.0,288.0,137.0
636,373.28,0.4455904524253148,0.3091055011182581,62.259887005649716,390.0,185.0,152.0,262.5
637,333.51,0.3944730894320827,0.2839644930347231,62.93785310734464,478.0,319.0,248.0,179.5
638,350.37,0.4199217409324431,0.298109447891549,62.88135593220339,441.0,264.0,190.0,204.5
639,470.255,0.3801532110835005,0.1949855465088259,58.870056497175135,160.0,355.0,491.0,489.0
640,344.48,0.4119451669203827,0.29401132229951743,62.93785310734464,454.0,277.0,207.0,179.5
641,304.23,0.35944531479573316,0.26786037728233403,63.33333333333333,543.0,412.0,337.0,96.5
642,323.7,0.38547786717597143,0.28109814023459867,63.163841807909606,500.0,340.0,269.0,137.0
643,493.195,0.19713643900624583,0.013372032024367875,54.40677966101695,94.0,563.0,574.0,565.0
644,361.905,0.4412038552641359,0.3113594701938753,62.824858757062145,416.0,207.0,130.0,222.0
645,373.045,0.45120501258135537,0.3144173023663908,62.3728813559322,391.0,167.0,106.0,256.5
646,496.55,0.14504098802677956,-0.03656497100525269,52.71186440677966,80.0,575.0,588.0,581.0
647,491.73,0.22925303377591755,0.043823673798886964,54.97175141242938,98.0,558.0,565.0,558.5
648,493.43,0.21617391004026787,0.03081124937632651,54.632768361581924,92.0,561.0,570.0,564.0
649,342.565,0.4065580073189463,0.2901005896298571,62.88135593220339,458.0,288.0,220.0,204.5
650,483.835,0.32425309588149187,0.13587212806878662,57.34463276836158,124.0,482.0,531.0,528.0
651,481.5,0.3438490414295062,0.15525065784478026,57.79661016949153,131.0,451.0,519.0,520.0
652,487.12,0.2578324723677209,0.07275340483004022,55.706214689265536,111.0,543.0,547.0,544.0
653,391.35,0.46861791280517073,0.32034557378905104,62.14689265536723,350.0,98.0,66.0,292.0
654,425.565,0.48434804892491656,0.31590593773101733,61.24293785310734,272.0,32.0,97.0,378.5
655,383.56,0.45568256996437595,0.3127237607221625,62.20338983050847,367.0,145.0,116.0,279.5
656,302.85,0.35701141049228663,0.2663787472605998,63.44632768361582,546.0,416.0,344.0,19.0
657,397.3,0.47830804990803694,0.32599188016029407,61.9774011299435,337.0,69.0,14.0,311.5
658,362.865,0.443968833526971,0.31337934406117246,62.768361581920914,414.0,189.0,115.0,231.0
659,398.47,0.4747444833936624,0.3220548774547872,61.86440677966102,334.0,88.0,50.0,317.5
660,466.21500000000003,0.40035946784789966,0.21587197634240035,59.2090395480226,171.0,305.0,480.0,478.0
661,315.28999999999996,0.3671617213252113,0.2688539684159006,63.163841807909606,518.0,386.0,331.0,137.0
662,395.455,0.47492004724587417,0.32388735839971394,62.03389830508475,341.0,87.0,29.0,305.0
663,499.055,0.08099607552259169,-0.09705902577366132,51.5819209039548,69.0,588.0,605.0,591.0
664,335.76,0.3971016273621555,0.2851437257549372,62.93785310734464,473.0,312.0,238.0,179.5
665,322.74,0.3827128889131368,0.2790782663673018,63.1638418079096,502.0,351.0,285.0,148.0
666,441.985,0.46025252430760516,0.2845710389734868,60.67796610169491,232.0,124.0,242.0,412.5
667,306.49,0.36235944657427427,0.2692976401324172,63.2768361581921,538.0,404.0,329.0,107.0
668,500.045,0.01066174176064294,-0.16251811731703092,50.7909604519774,62.0,601.0,618.0,599.5
669,363.28,0.4434949626433488,0.3127120851506753,62.71186440677967,413.0,193.0,117.0,235.0
670,507.65,-0.2775107758759614,-0.4326820848538031,50.056497175141246,11.0,664.0,711.0,641.5
671,505.31,-0.5045779391528041,-0.6409427561436535,50.056497175141246,31.0,728.0,786.0,641.5
672,351.36,0.4235435007406812,0.3009034121484521,62.93785310734464,439.0,254.0,182.0,179.5
673,445.195,0.45332002490548184,0.2763946362609526,60.3954802259887,224.0,160.0,298.0,427.0
674,339.45500000000004,0.40402042961071555,0.2894817843410323,62.93785310734464,465.0,298.0,224.0,179.5
675,324.93,0.38362786375240343,0.27870931830830403,63.10734463276836,497.0,349.0,287.0,153.0
676,360.06,0.43781585260197314,0.3092549484332952,62.824858757062145,420.0,220.0,150.0,222.0
677,497.54,0.11168470104992467,-0.06789753464848569,52.20338983050848,75.0,581.0,596.0,586.0
678,374.585,0.4458824028652537,0.3086519051659775,62.31638418079096,387.0,184.0,156.0,258.5
679,329.805,0.387268693335056,0.27936840431876037,62.93785310734464,486.0,331.0,284.0,179.5
680,508.025,-0.22982295977333,-0.38887942708359324,50.056497175141246,6.0,656.0,695.0,641.5
681,363.65999999999997,0.44202151329008943,0.31114172078563757,62.65536723163842,412.0,203.0,131.0,237.0
682,368.40999999999997,0.44209241976689595,0.308575430172736,62.59887005649718,401.0,202.0,157.0,242.5
683,397.77,0.4794049451909868,0.3267437869640741,61.92090395480227,336.0,65.0,11.0,313.0
684,313.65999999999997,0.3699139864051038,0.27229709444749606,63.333333333333336,522.0,367.0,310.0,83.0
685,338.025,0.4001585560649302,0.28671000366995464,62.93785310734464,468.0,306.0,230.0,179.5
686,483.4,0.3241557790681791,0.13602332671954703,57.34463276836158,125.0,483.0,530.0,528.0
687,428.18,0.48507474672902884,0.31512776089139116,61.186440677966104,266.0,28.0,100.0,380.0
688,402.885,0.4775740115418328,0.3222200867913322,61.80790960451978,323.0,73.0,48.0,321.0
689,283.265,0.3276945288546698,0.2501736378148456,63.389830508474574,589.0,472.0,405.0,53.0
690,458.555,0.428114891822278,0.2457310828639403,59.774011299435024,191.0,246.0,420.0,458.0
691,487.04,0.2678737371750106,0.08206467309113669,55.87570621468927,112.0,541.0,545.0,543.0
692,396.86,0.47806793617049004,0.3260140637461199,62.03389830508475,338.0,70.0,13.0,305.0
693,430.97,0.46614730569126284,0.29611409272437456,61.016949152542374,258.0,105.0,202.0,389.5
694,302.35,0.3550577336639337,0.26485275006721387,63.38983050847458,547.0,417.0,351.0,31.0
695,398.065,0.47550394812575236,0.3229801664951532,61.920903954802256,335.0,84.0,37.0,316.0
696,356.75,0.4295663979243882,0.3034755405470973,62.824858757062145,427.0,242.0,177.0,222.0
697,506.375,-0.11670774203509282,-0.2835727776113258,50.16949152542373,20.0,636.0,658.0,621.5
698,422.3,0.48970978216046746,0.32266317472927386,61.46892655367232,280.0,15.0,43.0,358.5
699,439.935,0.46333586334688615,0.2885524088506453,60.67796610169491,237.0,111.0,225.0,412.5
700,335.32,0.3968615136246087,0.2851659093407631,62.93785310734464,474.0,314.0,237.0,179.5
701,377.26,0.44832266376017216,0.3094219091055631,62.20338983050847,381.0,177.0,147.0,279.5
702,508.505,-0.3270485954021619,-0.4788735645503085,50.05649717514124,2.0,678.0,728.0,658.5
703,465.83,0.40169012027692497,0.2173133256425035,59.2090395480226,172.0,303.0,477.0,478.0
704,413.04,0.48409620597504793,0.3226129697718788,61.63841807909605,301.0,37.0,44.0,342.5
705,454.33,0.43071164679499346,0.2504684459948992,59.88700564971751,201.0,240.0,404.0,444.0
706,507.93,-0.28184016371389753,-0.436832750517527,50.056497175141246,8.0,666.0,712.0,641.5
707,368.855,0.44247533042867687,0.3086822616518447,62.48587570621469,400.0,200.0,155.0,247.0
708,504.595,-0.10591336908718452,-0.27262459422771446,50.16949152542372,35.0,629.0,651.0,625.5
709,376.775,0.44679737770452066,0.30828295710698017,62.20338983050848,382.0,182.0,159.0,268.5
710,355.33,0.4259901182270708,0.3009617900058884,62.824858757062145,430.0,248.0,181.0,222.0
711,447.445,0.4559485628355546,0.27757386898116676,60.16949152542372,219.0,141.0,292.0,432.0
712,293.985,0.35035277572630974,0.2651452231329704,63.33333333333334,566.0,433.0,350.0,73.5
713,461.665,0.40600043834044697,0.22359886955267455,59.60451977401131,182.0,293.0,468.0,465.5
714,499.075,0.01993718524437116,-0.1534205120141514,50.847457627118644,68.0,599.0,616.0,597.0
715,393.045,0.46772200774031847,0.3185796436016019,62.03389830508475,346.0,101.0,81.0,305.0
716,326.40999999999997,0.3889177065405267,0.28277124962872446,63.1638418079096,494.0,326.0,260.0,148.0
717,369.76,0.4436695425249399,0.3092829698048647,62.485875706214685,398.0,190.0,149.0,248.5
718,499.275,0.07495312459384951,-0.10275787221659693,51.29943502824859,67.0,590.0,609.0,593.0
719,382.15,0.4523918841155262,0.3104680403108224,62.20338983050848,370.0,165.0,137.0,268.5
720,460.915,0.409232930895433,0.22699762841261836,59.60451977401131,184.0,281.0,465.0,465.5
721,364.11,0.4425472208761041,0.31137756732968047,62.65536723163842,411.0,199.0,129.0,237.0
722,304.71000000000004,0.3608278039271514,0.2688703142159832,63.333333333333336,542.0,409.0,330.0,83.0
723,491.04,0.23419908942170986,0.04877061343804251,55.08474576271186,100.0,554.0,560.0,556.0
724,486.63,0.29314243617292873,0.10561196566665915,56.55367231638418,115.0,537.0,540.0,539.0
725,496.865,0.12938516306344927,-0.051188040514482,52.542372881355924,79.0,577.0,590.0,584.0
726,299.655,0.35204628507208036,0.26356668586789134,63.33333333333333,553.0,425.0,361.0,96.5
727,440.73,0.4613885431100046,0.28631478557511036,60.62146892655367,235.0,119.0,232.0,416.0
728,462.97,0.40629238878038576,0.22314527360039396,59.49152542372882,179.0,291.0,471.0,470.0
729,453.83,0.42875796996664045,0.24894244880151323,59.83050847457628,202.0,243.0,411.0,448.0
730,306.02,0.36126255129132445,0.2685457333286372,63.2768361581921,539.0,408.0,333.0,107.0
731,300.425,0.34938498021402986,0.2606839872676851,63.33333333333333,551.0,440.0,377.0,96.5
732,498.54,0.07861400792153728,-0.09897206816185011,51.46892655367231,71.0,589.0,607.0,592.0
733,505.48,-0.16692042266301255,-0.32941749283465904,50.112994350282484,29.0,644.0,667.0,628.0
734,325.9,0.3866784358637063,0.2809872223054701,63.050847457627114,495.0,335.0,271.0,159.5
735,451.515,0.43659908761655897,0.2574615295371986,59.943502824858754,208.0,222.0,383.0,442.0
736,399.33,0.47465352317182075,0.3214944500233983,61.92090395480226,332.0,89.0,55.0,314.5
737,480.105,0.34098674635335813,0.1533819826282431,57.96610169491525,134.0,458.0,523.0,516.0
738,429.045,0.48512658343142095,0.31469634852493644,61.12994350282486,264.0,26.0,103.0,384.5
739,498.865,0.10022182359176768,-0.07921057964107447,51.9774011299435,70.0,587.0,602.0,589.5
740,361.03499999999997,0.4410092216375097,0.3116618674953954,62.88135593220339,418.0,210.0,124.0,204.5
741,471.13,0.36816462603932926,0.18343665497219447,58.70056497175142,157.0,376.0,494.0,491.0
742,485.39,0.319358876938092,0.1304937760631767,56.94915254237288,120.0,491.0,534.0,534.0
743,473.245,0.3669376470150886,0.18113248093918233,58.700564971751405,152.0,390.0,499.0,496.0
744,505.665,-0.11233287408623582,-0.2791418982319074,50.16949152542373,28.0,634.0,655.0,621.5
745,324.15999999999997,0.3862891686104539,0.2815920169085104,63.10734463276836,499.0,337.0,263.0,153.0
746,478.985,0.345978282110071,0.158609135983093,58.0225988700565,137.0,446.0,517.0,514.0
747,505.97,-0.47340272955890617,-0.6125372582722786,50.056497175141246,25.0,721.0,775.0,641.5
748,406.935,0.4823053798159638,0.3243427056877175,61.69491525423729,314.0,52.0,24.0,335.0
749,386.78,0.46136168000575156,0.31618089743954264,62.20338983050848,360.0,120.0,95.0,268.5
750,418.61,0.4829337768361419,0.3184541312081137,61.46892655367231,288.0,45.0,82.0,365.5
751,477.93,0.35282617788182413,0.16551348518208925,58.24858757062147,140.0,423.0,516.0,510.5
752,429.5,0.4857950879416693,0.3150612101339135,61.129943502824865,263.0,21.0,101.0,381.5
753,422.73,0.4896643020495468,0.32238296101357955,61.355932203389834,279.0,16.0,47.0,370.0
754,421.83,0.4886128868775176,0.32191126792549374,61.46892655367232,281.0,17.0,52.0,358.5
755,507.15,-0.31644249948940784,-0.4683346099473257,50.056497175141246,15.0,672.0,718.0,641.5
756,437.15,0.4577540701188235,0.2849440734825051,60.790960451977405,243.0,135.0,239.0,396.5
757,467.40999999999997,0.38518387035966295,0.2012045396615194,59.09604519774011,167.0,344.0,485.0,484.5
758,472.405,0.3675997949338655,0.18220896863030844,58.700564971751405,154.0,380.0,497.0,496.0
759,457.395,0.43196405218512,0.24992611569931553,59.83050847457628,194.0,237.0,407.0,448.0
760,410.4,0.4826555235497666,0.3227460712868337,61.69491525423729,306.0,48.0,42.0,335.0
761,323.21500000000003,0.38395258112032044,0.27995918823601607,63.163841807909606,501.0,347.0,279.0,137.0
762,366.555,0.43841882325626574,0.30621287828228755,62.59887005649718,405.0,219.0,172.0,242.5
763,508.185,-0.3238615829580964,-0.4757550194060589,50.056497175141246,5.0,676.0,726.0,641.5
764,487.835,0.2536004013430976,0.06845154051555596,55.48022598870057,109.0,545.0,550.0,546.0
765,490.61,0.2342445695326304,0.049050827153736765,55.14124293785311,101.0,553.0,559.0,554.5
766,425.955,0.48316019342012506,0.3145936034958484,61.24293785310735,271.0,43.0,104.0,375.5
767,435.31,0.45450886438089444,0.2829685667868593,60.79096045197741,247.0,157.0,257.0,393.0
768,388.15999999999997,0.46379558430919815,0.3176625274612769,62.146892655367225,357.0,110.0,88.0,297.5
769,343.08000000000004,0.40894007492000123,0.29201363201804637,62.99435028248588,457.0,282.0,212.0,161.5
770,449.49,0.4403964112770089,0.26208797473902845,60.11299435028249,213.0,212.0,370.0,434.0
771,326.775,0.38701586641456626,0.28081384006888416,63.10734463276836,493.0,333.0,272.0,153.0
772,394.97,0.4733947611902227,0.322748406401131,62.03389830508475,342.0,91.0,41.0,305.0
773,468.225,0.38380773781971667,0.19948297664572162,59.09604519774011,165.0,348.0,489.0,484.5
774,367.045,0.4400869062361509,0.3074808453458047,62.59887005649718,404.0,214.0,165.0,242.5
775,358.205,0.43414225609134255,0.30689239654284634,62.824858757062145,424.0,230.0,167.0,222.0
776,327.16499999999996,0.3858280109097743,0.2795015058337149,63.05084745762712,492.0,339.0,283.0,157.0
777,505.955,-0.11637666807570446,-0.2830345337657628,50.16949152542373,26.0,635.0,657.0,621.5
778,503.605,-0.0848830977053604,-0.2526675398845266,50.282485875706215,41.0,625.0,644.0,616.5
779,406.445,0.48063729683607825,0.3230747386242,61.69491525423729,315.0,61.0,35.0,335.0
780,507.995,-0.3662659128640756,-0.5147841197736992,50.05649717514124,7.0,684.0,745.0,658.5
781,507.15999999999997,-0.2175487808806913,-0.37707250541709336,50.056497175141246,14.0,653.0,688.0,641.5
782,339.95500000000004,0.4059741064390685,0.29100778153441825,62.994350282485875,464.0,294.0,217.0,164.0
783,432.145,0.462726536101122,0.2923061050838019,60.790960451977405,255.0,113.0,209.0,396.5
784,498.45,0.10069569447539017,-0.0785433207305769,51.9774011299435,72.0,586.0,601.0,589.5
785,506.885,-0.4349448768290818,-0.5775519920892535,50.056497175141246,16.0,707.0,764.0,641.5
786,499.4,0.016892969724539797,-0.15641004209346643,50.7909604519774,66.0,600.0,617.0,599.5
787,419.52,0.4842707858566385,0.3191838544260679,61.46892655367231,286.0,33.0,77.0,365.5
788,463.405,0.4063897055936989,0.2229940749496339,59.43502824858757,178.0,289.0,472.0,471.0
789,364.92,0.4410282914119241,0.3095269892489485,62.59887005649718,409.0,209.0,146.0,242.5
790,478.845,0.35430598382655454,0.16637222346497765,58.19209039548022,138.0,418.0,514.0,512.0
791,390.0,0.46704079004712723,0.3196380341569227,62.14689265536723,353.0,102.0,71.0,292.0
792,469.51,0.3835285005627207,0.19851332043370426,58.98305084745763,162.0,350.0,490.0,487.0
793,481.04,0.3430377399950242,0.154756781170869,57.909604519774014,132.0,452.0,521.0,517.0
794,444.5,0.4581232836270404,0.28121256083517404,60.451977401129945,226.0,131.0,268.0,423.0
795,501.8,-0.05015067818855923,-0.219613413225496,50.451977401129945,53.0,619.0,634.0,606.5
796,424.65999999999997,0.4954798524236847,0.32668073887804283,61.41242937853107,275.0,9.0,12.0,368.5
797,469.99,0.38491098969413806,0.1995232573673527,58.983050847457626,161.0,345.0,488.0,488.0
798,448.705,0.4549553409573893,0.27595913744447764,60.22598870056497,216.0,151.0,299.0,430.0
799,287.055,0.3373264726636728,0.25696298263469264,63.33333333333333,581.0,464.0,386.0,96.5
800,410.815,0.48218165266614404,0.32207881237633607,61.69491525423729,305.0,53.0,49.0,335.0
801,336.14,0.3956281780088961,0.2835733613898995,62.93785310734464,472.0,316.0,250.5,179.5
802,348.555,0.41739051981568337,0.29677901652057476,62.88135593220339,445.0,269.0,198.0,204.5
803,308.875,0.36884350145866057,0.27396027960585756,63.2768361581921,533.0,370.0,303.0,107.0
804,479.29,0.3423628788933043,0.15510354564404083,58.0225988700565,136.0,455.0,520.0,514.0
805,401.59000000000003,0.47756765495036135,0.3229317128734812,61.80790960451978,327.0,74.0,38.0,321.0
806,438.08,0.45966226683625555,0.2861898569601965,60.73446327683616,241.0,127.0,233.0,407.0
807,338.53,0.40225502981751693,0.2883650159282748,63.050847457627114,467.0,300.0,226.0,159.5
808,331.65,0.3906566959972188,0.28147292607934044,62.93785310734464,482.0,323.0,265.0,179.5
809,288.03,0.34051984169920946,0.25936990169679286,63.389830508474574,579.0,460.0,381.0,53.0
810,472.765,0.36555515788367093,0.1801225440055335,58.70056497175141,153.0,396.0,501.0,493.0
811,507.87,-0.32053177358979723,-0.4725074591968753,50.05649717514124,9.0,673.0,723.0,658.5
812,466.985,0.39769816298984884,0.2129892777421937,59.152542372881356,169.0,310.0,482.0,481.0
813,506.815,-0.21507575305779514,-0.3745990355975156,50.056497175141246,17.0,652.0,687.0,641.5
814,375.8,0.44360400866898375,0.30587603804487956,62.20338983050847,384.0,191.0,174.0,279.5
815,380.43,0.4525738045592095,0.3115888951736002,62.20338983050847,374.0,164.0,126.0,279.5
816,309.3,0.3686552244235062,0.2735510508252291,63.27683615819209,532.0,371.0,306.0,117.0
817,460.105,0.410751860359613,0.2288482064933503,59.717514124293785,187.0,278.0,464.0,461.0
818,267.15999999999997,0.29915618172355785,0.23275893916301094,63.389830508474574,628.0,530.0,456.0,53.0
819,263.865,0.30366113341370604,0.2387420857716619,63.44632768361582,637.0,513.0,434.0,19.0
820,278.70500000000004,0.320723889903719,0.24626699159520635,63.389830508474574,599.0,489.0,419.0,53.0
821,324.52,0.38424453156025973,0.2795055922837359,63.10734463276836,498.0,346.0,282.0,153.0
822,262.1,0.30255788153928426,0.2387018050500304,63.44632768361582,641.0,518.0,435.0,19.0
823,343.525,0.40932298558178176,0.2921204634971547,62.93785310734464,456.0,280.0,211.0,179.5
824,280.11,0.3238717788283349,0.24839369694161226,63.389830508474574,596.0,484.0,413.0,53.0
825,277.745,0.3179589116408834,0.2442471177279087,63.389830508474574,601.0,495.0,422.0,53.0
826,268.01,0.2987796276532484,0.2319404816017533,63.38983050847458,625.0,532.0,460.0,31.0
827,267.575,0.2986823108399353,0.23209168025251337,63.389830508474574,626.0,533.0,459.0,53.0
828,265.29499999999996,0.2951969913644595,0.23013835714269332,63.38983050847458,633.0,536.0,463.0,31.0
829,280.53999999999996,0.3238262987174134,0.24811348322591728,63.389830508474574,595.0,485.0,414.0,53.0
830,263.395,0.30256423813075617,0.23799017896788177,63.44632768361582,638.0,517.0,437.0,19.0
831,269.31,0.29892878116895394,0.23135787058453883,63.389830508474574,620.0,531.0,462.0,53.0
832,281.0,0.32463760015189597,0.2486073598998289,63.389830508474574,594.0,481.0,412.0,53.0
833,261.55,0.3361542822536868,0.2700121851074382,63.44632768361582,643.0,467.0,328.0,19.0
834,279.62,0.32220369584844927,0.24712572987809472,63.389830508474574,597.0,486.0,416.0,53.0
835,266.76,0.3000584433798815,0.2338132432683111,63.44632768361582,630.0,527.0,451.0,19.0
836,493.53499999999997,0.19452061425911593,0.010769547139855895,54.237288135593225,91.0,564.0,575.0,566.0
837,261.39,0.319258765083172,0.25450819372949396,63.44632768361582,644.0,492.0,393.0,19.0
838,268.14,0.5736646907740133,0.48555607789104577,63.61581920903955,624.0,4.0,4.0,4.0
