source,work_no,row_index,final_score,consensus_rank,prize,raw_mean,classic_z,robust_z,percentile,cv_weighted_z,calibrated_weighted_z,review_count,expert_count,raw_mean_rank,classic_z_rank,robust_z_rank,percentile_rank,cv_weighted_z_rank,calibrated_weighted_z_rank
data2.1,279,281,265.16,345.0,未获奖,55.2,0.2980140602100615,0.24962971138608533,0.6283823529411764,0.30431798790593056,0.3043179879059306,5,5,345.0,273.0,307.0,217.0,264.0,264.0
data2.1,280,282,269.51,299.0,未获奖,55.4,0.3901077757553163,0.33965427530785686,0.6441666666666667,0.38923848814744116,0.3559389393841216,5,5,337.0,194.0,250.0,191.0,191.0,221.0
data2.1,281,283,235.3,626.0,未获奖,51.6,-0.2939641247085049,-0.5975666942886692,0.35126050420168065,-0.3009564580856916,-0.3157918927185977,5,5,487.0,625.0,660.0,640.0,625.0,627.0
data2.1,282,284,197.15,782.0,未获奖,31.6,-1.0654000822921845,-1.1242583278196392,0.15714285714285717,-1.0806027280467458,-1.131592062212285,5,5,825.0,782.0,757.0,790.0,784.0,790.0
data2.1,283,285,262.01,375.0,未获奖,47.0,0.23593299012641,0.34079533110396387,0.6049159663865546,0.24578713106107064,0.23055249417582807,5,5,620.0,318.0,249.0,265.0,307.0,316.0
data2.1,284,286,236.6,617.0,未获奖,44.8,-0.26795757264404524,-0.23493301518392573,0.4330812324929972,-0.2634264495380029,-0.263426449538003,5,5,669.0,617.0,568.0,558.0,614.0,613.0
data2.1,285,287,246.29,539.0,未获奖,51.4,-0.07412726736538036,-0.07916391545435827,0.4705602240896359,-0.07084719516782369,-0.0058992693554728755,5,5,493.0,527.0,499.0,521.0,525.0,491.0
data2.1,286,288,259.57,401.0,未获奖,54.8,0.18062471810527464,0.247585799993732,0.5707072829131652,0.18518738737394277,0.18518738737394275,5,5,363.0,360.0,309.0,339.0,349.0,349.0
data2.1,287,289,262.7,366.0,未获奖,54.8,0.24866388427154834,0.14464079619886988,0.5723669467787114,0.24421526004804467,0.27631822617663226,5,5,363.0,310.0,377.0,335.0,309.0,283.0
data2.1,288,290,223.45,688.0,未获奖,49.8,-0.5309377658972192,-1.2738239771829414,0.2947268907563025,-0.5336022834335604,-0.5735536988039476,5,5,541.0,686.0,776.0,678.0,689.0,696.0
data2.1,289,291,255.68,446.0,未获奖,48.6,0.1136196873366924,0.17129437404629635,0.5722689075630252,0.12987131706064797,0.1617511705912396,5,5,574.0,410.0,359.0,336.0,396.0,369.0
data2.1,290,292,227.76,668.0,未获奖,48.2,-0.4506620684227288,-0.6502704094772085,0.27137254901960783,-0.449844989307342,-0.44984498930734207,5,5,588.0,665.0,675.0,702.0,666.0,667.0
data2.1,291,293,262.19,373.0,未获奖,55.0,0.2273739973841608,0.18960684683064288,0.5870098039215688,0.2279504817586305,0.22795048175863047,5,5,348.0,324.0,345.0,315.0,324.0,320.0
data2.1,292,294,170.67,833.0,未获奖,27.8,-1.5933998670188165,-1.9807545303296012,0.10120448179271709,-1.5921442818102771,-1.5921442818102771,5,5,846.0,830.0,825.0,820.0,829.0,829.0
data2.1,293,295,198.01,780.0,未获奖,39.2,-1.0397654447486215,-1.3854953044286153,0.1738095238095238,-1.0283660451154863,-1.0648540147310381,5,5,753.0,779.0,785.0,779.0,775.0,781.0
data2.1,294,296,269.47,302.0,未获奖,60.4,0.3785667798664528,0.40753441677849017,0.5875,0.37597607237571806,0.39128633805457996,5,5,134.0,210.0,207.0,311.0,205.0,189.0
data2.1,295,297,266.7,329.0,未获奖,62.0,0.33377330828550406,0.3129958310047343,0.6,0.331873375685707,0.3243166828558631,5,5,75.0,245.0,266.0,275.0,239.0,242.0
data2.1,296,298,172.6,828.0,未获奖,26.2,-1.5548385324183964,-1.9164184886564493,0.08583333333333334,-1.5514494970616437,-1.5362498552511956,5,5,851.0,826.0,821.0,833.0,826.0,825.0
data2.1,297,299,223.57,686.0,未获奖,41.0,-0.5344664313276891,-0.7268148911208402,0.3028221288515406,-0.5361478805261991,-0.5361478805261992,5,5,726.0,688.0,690.0,672.0,690.0,686.0
data2.1,298,300,252.67,478.0,未获奖,57.2,0.0551963109539068,-0.08235887168345793,0.46035014005602237,0.05334692545768606,0.11625915333197329,5,5,270.0,462.0,500.0,535.0,453.0,404.0
data2.1,299,301,255.08,451.0,未获奖,47.6,0.0922635892356849,0.05789238147754834,0.48098039215686283,0.10015720602754905,0.15586558030201084,5,5,603.0,429.0,434.0,508.0,417.0,375.0
data2.1,300,302,262.89,365.0,未获奖,56.0,0.25778671057545705,0.2489274443948665,0.5991666666666666,0.2554932976594322,0.2246480269068173,5,5,318.0,303.0,308.0,279.0,298.0,324.0
data2.1,301,303,138.55,875.0,未获奖,25.6,-2.248612197022558,-3.816493547371735,0.05102240896358543,-2.257659643819344,-2.2132646788548915,5,5,854.0,873.0,879.0,859.0,873.0,872.0
data2.1,302,304,165.18,842.0,未获奖,33.6,-1.730064984573901,-2.792766461321702,0.07849439775910363,-1.7183069155354407,-1.7183069155354411,5,5,806.0,844.0,868.0,838.0,843.0,843.0
data2.1,303,305,243.33,564.0,未获奖,56.2,-0.13338951636794094,-0.32172702091124206,0.4058333333333334,-0.13064503897255725,-0.1167194537709256,5,5,309.0,562.0,598.0,595.0,558.0,550.0
data2.1,304,306,205.66,763.0,未获奖,39.6,-0.9143188534948046,-1.48746624869652,0.18829831932773108,-0.9123864883382201,-0.91238648833822,5,5,746.0,767.0,797.0,770.0,766.0,764.0
data2.1,305,307,252.03,483.0,未获奖,57.8,0.04074034841744424,-0.08993210126354603,0.4655462184873949,0.04579350270489326,0.08618306743251547,5,5,243.0,466.0,507.0,527.0,459.0,430.0
data2.1,306,308,153.72,862.0,未获奖,22.6,-1.9254920426305326,-2.2387287158634797,0.0475,-1.9311142355711914,-1.9057136996374902,5,5,871.0,858.0,846.0,862.0,857.0,854.0
data2.1,307,309,262.33,372.0,未获奖,47.2,0.24044043874910814,0.29826506961270216,0.6092436974789915,0.2607714005919985,0.33673480542658,5,5,617.0,315.0,278.0,252.0,294.0,236.0
data2.1,308,310,232.78,634.0,未获奖,44.8,-0.34427257664270955,-0.4978384177089155,0.34949579831932776,-0.34259965426624983,-0.3425996542662498,5,5,669.0,631.0,640.0,645.0,632.0,633.0
data2.1,309,311,258.24,415.0,未获奖,56.8,0.16477736392156545,0.08829697214966338,0.5403361344537816,0.17039022145109642,0.17039022145109642,5,5,289.0,371.0,413.0,401.0,362.0,360.0
data2.1,310,312,230.86,650.0,未获奖,50.0,-0.3957082849409209,-0.5804339528167513,0.29,-0.3917586463264527,-0.40967102963680024,5,5,530.0,650.0,655.0,683.0,646.0,651.0
data2.1,311,313,269.02,309.0,未获奖,51.6,0.37551604658435495,0.4072886509147132,0.6599999999999999,0.3730140510389887,0.3596669680499514,5,5,487.0,214.0,208.0,156.0,209.0,219.0
data2.1,312,314,254.66,457.0,未获奖,52.6,0.09315332812518676,-0.027745535637077528,0.49000000000000005,0.08529935656467887,0.060159393899192046,5,5,457.0,428.0,472.0,491.0,432.0,449.0
data2.1,313,315,221.4,699.0,未获奖,37.0,-0.579688446462286,-0.597187110744375,0.292436974789916,-0.5742162087453191,-0.5459896289259241,5,5,768.0,698.0,659.0,682.0,697.0,689.0
data2.1,314,316,268.35,317.0,未获奖,48.8,0.36176783371673804,0.4016967189771723,0.6663865546218487,0.36762481727306073,0.4115961296092906,5,5,566.0,223.0,210.0,147.0,215.0,172.0
data2.1,315,317,251.21,494.0,未获奖,53.4,0.01444270244166626,-0.0826744229159616,0.4916176470588235,-6.161101482979834e-05,-6.161101482978686e-05,5,5,415.0,481.0,501.0,487.0,484.0,480.0
data2.1,316,318,264.14,357.0,未获奖,58.6,0.28280803388618586,0.2925159925309024,0.5841666666666667,0.29767632707420966,0.28262412753797334,5,5,207.0,287.0,282.0,318.0,273.0,279.0
data2.1,317,319,217.97,713.0,未获奖,40.8,-0.6461038969102187,-0.8378674101053705,0.27483893557422967,-0.6402412757709818,-0.6402412757709819,5,5,729.0,712.0,709.0,694.0,712.0,712.0
data2.1,318,320,256.89,434.0,未获奖,53.0,0.13166038889978388,0.05048798047583967,0.5233333333333333,0.12177283276054607,0.13574082013113406,5,5,438.0,400.0,441.0,437.0,404.0,396.0
data2.1,319,321,235.34,625.0,未获奖,54.0,-0.30292526087405613,-0.8642046683325519,0.3286834733893558,-0.29886604227627045,-0.3379544744452801,5,5,392.0,626.0,714.0,656.0,624.0,632.0
data2.1,320,322,208.55,751.0,未获奖,43.2,-0.8289831482987069,-1.1654236765527741,0.23803221288515403,-0.8324404563191505,-0.8324404563191505,5,5,692.0,750.0,761.0,732.0,750.0,753.0
data2.1,321,323,224.61,681.0,未获奖,37.0,-0.5158588008975299,-0.4163447506223711,0.3495798319327731,-0.5179953338148523,-0.553957016242877,5,5,768.0,682.0,621.0,644.0,683.0,693.0
data2.1,322,324,231.5,640.0,未获奖,45.4,-0.37012540630276797,-0.47963787340557884,0.3394957983193277,-0.3697531052788952,-0.40096764326243134,5,5,661.0,639.0,635.0,653.0,640.0,646.0
data2.1,323,325,206.19,759.0,未获奖,42.2,-0.8762256152350348,-1.1854978062991015,0.18913865546218486,-0.8818347655099813,-0.8818347655099812,5,5,710.0,758.0,762.0,769.0,758.0,759.0
data2.1,324,326,253.78,471.0,未获奖,51.8,0.06987858305260328,-0.04646491898616545,0.48265406162464985,0.07070046864725435,0.07070046864725438,5,5,480.0,448.0,480.0,503.0,446.0,441.0
data2.1,325,327,239.47,595.0,未获奖,46.6,-0.21057160360853383,-0.29820891820082435,0.4133333333333333,-0.21165875246834095,-0.16780078015550362,5,5,638.0,595.0,586.0,587.0,595.0,575.0
data2.1,326,328,250.16,500.0,未获奖,56.0,-0.016196132842904366,-0.1851102417674656,0.4310504201680672,-0.013028566549957713,-0.013028566549957715,5,5,318.0,495.0,547.0,562.0,493.0,496.0
data2.1,327,329,264.98,349.0,未获奖,48.4,0.2941114578069518,0.3137987961945874,0.6210084033613447,0.3140126396301333,0.3972844654400952,5,5,579.0,277.0,265.0,226.0,253.0,184.0
data2.1,328,330,264.03,358.0,未获奖,53.0,0.2809378016814431,0.27347534429687415,0.6055392156862746,0.280454121610449,0.28045412161044914,5,5,438.0,288.0,296.0,262.0,283.0,282.0
data2.1,329,331,178.08,821.0,未获奖,40.8,-1.438507911817493,-2.1324952292598036,0.11231792717086835,-1.4598791618176996,-1.4051296459965519,5,5,729.0,820.0,838.0,817.0,820.0,817.0
data2.1,330,332,179.28,820.0,未获奖,39.6,-1.41439031473014,-1.9808052439205395,0.11916666666666667,-1.4278165886909944,-1.3403033455055664,5,5,746.0,818.0,826.0,814.0,818.0,813.0
data2.1,331,333,174.42,827.0,未获奖,32.0,-1.5305104911946548,-1.9817764860257778,0.09483893557422969,-1.5403061604585562,-1.540306160458556,5,5,820.0,825.0,827.0,825.0,825.0,827.0
data2.1,332,334,163.85,846.0,未获奖,26.8,-1.7304696643447373,-2.2303161113359415,0.08099439775910364,-1.7274430055826135,-1.7295213784613905,5,5,849.0,845.0,844.0,835.0,845.0,845.0
data2.1,333,335,185.04,810.0,未获奖,32.4,-1.3062898137542223,-1.6536265119834526,0.14046918767507005,-1.30169050638787,-1.30169050638787,5,5,815.0,809.0,804.0,802.0,809.0,808.0
data2.1,334,336,254.34,464.0,未获奖,48.2,0.08071755038235363,0.05433397784672572,0.5159663865546218,0.08718150741411143,0.11407499262794916,5,5,588.0,437.0,437.0,450.0,430.0,406.0
data2.1,335,337,248.18,518.0,未获奖,56.2,-0.036698036509566226,-0.15288457214802825,0.43771008403361344,-0.03452150943110041,0.021542766655876004,5,5,309.0,505.0,538.0,554.0,503.0,471.0
data2.1,336,338,264.86,352.0,未获奖,59.6,0.2972336418679172,0.287241779073341,0.6325,0.3042391509018645,0.2712353933465745,5,5,159.0,275.0,288.0,210.0,265.0,285.0
data2.1,337,339,250.22,497.0,未获奖,53.0,-0.003149693349596894,0.021988183610369395,0.49262605042016805,-0.0012174999034534155,-0.0012174999034534062,5,5,438.0,486.0,455.0,482.0,485.0,482.0
data2.1,338,340,263.63,361.0,未获奖,47.2,0.2668771268975344,0.2829357341700523,0.6126050420168068,0.2800036192892253,0.34337043229261316,5,5,617.0,298.0,290.0,245.0,284.0,233.0
data2.1,339,341,232.87,633.0,未获奖,40.2,-0.35094734924941157,-0.30006079176455547,0.3941176470588235,-0.3548544149357155,-0.38807572917394734,5,5,739.0,633.0,589.0,610.0,635.0,641.0
data2.1,340,342,258.79,410.0,未获奖,51.0,0.17579623137403103,0.192069273412859,0.588172268907563,0.1785658867045803,0.17856588670458026,5,5,504.0,366.0,344.0,309.0,356.0,353.0
data2.1,341,343,156.41,856.0,未获奖,22.0,-1.8795411237770896,-2.341347667126704,0.05916666666666666,-1.888720246186687,-1.911992254917285,5,5,875.0,854.0,850.0,851.0,853.0,855.0
data2.1,342,344,234.82,569.0,未获奖,46.8,0.0,0.0,1.0,0.0,0.0,5,5,630.0,484.0,463.0,1.0,483.0,479.0
data2.1,343,345,217.98,711.0,未获奖,48.8,-0.6405193618024249,-1.0260289195942778,0.21932773109243694,-0.6427571933241375,-0.5506131614003992,5,5,566.0,710.0,741.0,743.0,713.0,691.0
data2.1,344,346,221.76,696.0,未获奖,40.8,-0.5729606497416244,-0.6445133923887465,0.28319327731092436,-0.5684045270619615,-0.5447463999377701,5,5,729.0,696.0,672.0,690.0,695.0,687.0
data2.1,345,347,197.93,781.0,未获奖,37.0,-1.0411387921950677,-1.2044477847796342,0.17983193277310922,-1.0458863321206788,-1.0458863321206788,5,5,768.0,780.0,766.0,773.0,780.0,777.0
data2.1,346,348,226.45,672.0,未获奖,44.4,-0.4787662617825365,-0.5378212177079033,0.31565126050420167,-0.46581723652018325,-0.4658172365201833,5,5,676.0,672.0,647.0,664.0,670.0,671.0
data2.1,347,349,198.17,779.0,未获奖,37.0,-1.0438716643019021,-1.4411619227483252,0.1721918767507003,-1.0556307474591977,-1.055199504079398,5,5,768.0,781.0,791.0,781.0,781.0,778.0
data2.1,348,350,242.77,572.0,未获奖,51.0,-0.1655419116713705,-0.3471239104585928,0.3666666666666667,-0.1624761841668992,-0.18139521521211185,5,5,504.0,577.0,604.0,630.0,571.0,584.0
data2.1,349,351,204.86,764.0,未获奖,44.8,-0.9026979279201873,-1.7909335594483309,0.1653501400560224,-0.9054681007719035,-0.9014131828797582,5,5,669.0,763.0,813.0,784.0,764.0,762.0
data2.1,350,352,249.56,503.0,未获奖,47.8,-0.0162906121891178,-0.05058680696074465,0.484873949579832,-0.011286809364444563,-0.004529193644951446,5,5,600.0,496.0,482.0,498.0,491.0,486.0
data2.1,351,353,255.42,448.0,未获奖,48.0,0.10820600911615993,0.21885911201977576,0.5470588235294118,0.13224526215865023,0.15589145675692442,5,5,596.0,415.0,331.0,384.0,395.0,374.0
data2.1,352,354,243.04,567.0,未获奖,48.8,-0.15042551130233028,-0.29580002263126504,0.41166666666666674,-0.14325084381634412,-0.0932160161900126,5,5,566.0,571.0,584.0,592.0,565.0,539.0
data2.1,353,355,251.37,492.0,未获奖,58.2,0.020382141098446736,-0.32568268100441317,0.4655252100840337,0.010699789768667669,0.06269749934335198,5,5,223.0,479.0,599.0,528.0,478.0,447.0
data2.1,354,356,226.73,671.0,未获奖,36.8,-0.47337260345733567,-0.38003612467392317,0.35378151260504204,-0.45568060116432235,-0.4154432346149409,5,5,776.0,671.0,616.0,636.0,668.0,653.0
data2.1,355,357,106.84,888.0,未获奖,18.0,-2.86328215982276,-4.078260199263842,0.021848739495798318,-2.8695029158177676,-2.92229652280824,5,5,882.0,885.0,882.0,881.0,885.0,885.0
data2.1,356,358,269.25,304.0,未获奖,48.6,0.37987953959691556,0.38296086454726685,0.6075630252100841,0.41171271951977584,0.5419811608254237,5,5,574.0,208.0,226.0,256.0,167.0,104.0
data2.1,357,359,260.22,395.0,未获奖,53.4,0.19931762736230368,0.1513857037936358,0.5714635854341736,0.20515447287755775,0.20515447287755775,5,5,415.0,346.0,375.0,337.0,338.0,342.0
data2.1,358,360,223.2,690.0,未获奖,50.0,-0.5462360002055948,-0.8526419695986673,0.22680672268907562,-0.5416141652626981,-0.5622878099865547,5,5,530.0,691.0,710.0,738.0,691.0,694.0
data2.1,359,361,242.49,574.0,未获奖,51.4,-0.16120633241573024,-0.3091725897323461,0.4242366946778711,-0.16828539825807895,-0.13894680412758545,5,5,493.0,575.0,594.0,573.0,574.0,564.0
data2.1,360,362,231.01,647.0,未获奖,38.2,-0.38708472176604897,-0.30562315062517414,0.39243697478991596,-0.3623237711738516,-0.3074453942297332,5,5,760.0,644.0,592.0,613.0,637.0,626.0
data2.1,361,363,196.91,783.0,未获奖,42.6,-1.0882336216768582,-1.8892700296990061,0.15416666666666665,-1.0899765983550809,-1.103408416578466,5,5,701.0,787.0,819.0,794.0,788.0,786.0
data2.1,362,364,189.98,800.0,未获奖,40.6,-1.2001542238482137,-1.719469657551406,0.1495798319327731,-1.1933006836968034,-1.2972295446580335,5,5,732.0,800.0,808.0,797.0,800.0,806.0
data2.1,363,365,190.34,799.0,未获奖,34.8,-1.19296650212454,-1.3498574809784847,0.13529411764705884,-1.1884087105819567,-1.1884087105819567,5,5,795.0,798.0,783.0,806.0,798.0,798.0
data2.1,364,366,212.13,736.0,未获奖,34.6,-0.7656231556806385,-0.8078900430175219,0.2092436974789916,-0.759855336403135,-0.7498986875346745,5,5,799.0,736.0,703.0,755.0,736.0,734.0
data2.1,365,367,252.37,480.0,未获奖,57.8,0.04771343160473143,-0.022483025315886508,0.4840336134453781,0.049755308307944446,-0.03190577870141294,5,5,243.0,463.0,470.0,501.0,457.0,505.0
data2.1,366,368,267.33,326.0,未获奖,53.4,0.34636196438987554,0.3024090438092866,0.5875,0.34487632134982477,0.4382078886077378,5,5,415.0,239.0,273.0,311.0,228.0,152.0
data2.1,367,369,170.63,832.0,未获奖,34.8,-1.619767494938889,-2.481001843608076,0.07929271708683475,-1.6094241758635806,-1.6094241758635806,5,5,795.0,832.0,854.0,837.0,832.0,831.0
data2.1,368,370,267.43,324.0,未获奖,53.0,0.34831873761321563,0.27680399999299227,0.6070448179271709,0.34528195112881227,0.34528195112881227,5,5,438.0,237.0,293.0,258.0,227.0,232.0
data2.1,369,371,257.76,424.0,未获奖,56.2,0.15520195307866932,-0.03883431645471308,0.48151260504201676,0.1421283387831619,0.14212833878316186,5,5,309.0,379.0,477.0,506.0,388.0,392.0
data2.1,370,372,256.61,437.0,未获奖,58.8,0.13198135921281792,0.10791852151625525,0.49327731092436966,0.13318613539306234,0.028172718380236765,5,5,195.0,399.0,399.0,481.0,394.0,468.0
data2.1,371,373,264.94,350.0,未获奖,52.6,0.29219517463776007,0.26174231961362676,0.6084033613445379,0.2960233906594763,0.3188816532622068,5,5,457.0,281.0,300.0,254.0,275.0,248.0
data2.1,372,374,240.54,587.0,未获奖,47.0,-0.18910478855901627,-0.30641151644793896,0.44177871148459386,-0.1774541700429204,-0.1774541700429204,5,5,620.0,585.0,593.0,550.0,581.0,582.0
data2.1,373,375,245.85,546.0,未获奖,57.2,-0.09585308546426699,-0.2217874377025797,0.4238235294117647,-0.09189669940084935,-0.15306901716270158,5,5,270.0,544.0,564.0,574.0,538.0,571.0
data2.1,374,376,262.38,371.0,未获奖,60.8,0.24750447101395423,0.2583941980947242,0.6042016806722689,0.2514300142699193,0.26473711226347124,5,5,121.0,311.0,303.0,269.0,303.0,288.0
data2.1,375,377,254.67,455.0,未获奖,45.6,0.08614938229200256,0.12515550759176822,0.561344537815126,0.10265351781444204,0.1418836742164322,5,5,656.0,433.0,391.0,356.0,415.0,393.0
data2.1,376,378,251.43,489.0,未获奖,55.8,0.02849051835494404,-0.061735344701968044,0.4916666666666667,0.033181572268726645,0.03497920833774189,5,5,323.0,475.0,489.0,485.0,470.0,464.0
data2.1,377,379,255.84,444.0,未获奖,52.2,0.11677758019400693,0.05332512414665388,0.5258333333333333,0.11446079291270604,0.10085540553008827,5,5,470.0,409.0,438.0,433.0,407.0,417.0
data2.1,378,380,201.7,772.0,未获奖,40.2,-0.9811518430919138,-1.2286417534665635,0.15404061624649862,-0.9774340199317862,-0.9774340199317861,5,5,739.0,772.0,772.0,795.0,772.0,773.0
data2.1,379,381,231.35,642.0,未获奖,46.0,-0.3887734210996809,-0.5304017444851116,0.3716666666666667,-0.35624990062181483,-0.3297464670305523,5,5,653.0,645.0,646.0,629.0,636.0,631.0
data2.1,380,382,266.8,328.0,未获奖,48.2,0.32892168554602447,0.3913360348002194,0.646218487394958,0.33985197817485,0.37321673715939724,5,5,588.0,249.0,218.0,186.0,231.0,207.0
data2.1,381,383,268.47,315.0,未获奖,60.0,0.3585610339180928,0.3819747669456929,0.6064635854341737,0.3572639143836746,0.3529608898743696,5,5,143.0,226.0,227.0,261.0,221.0,222.0
data2.1,382,384,268.3,318.0,未获奖,58.8,0.3663095783222931,0.36775805695271496,0.6296288515406163,0.36496776089471533,0.3649677608947152,5,5,195.0,220.0,236.0,216.0,218.0,214.0
data2.1,383,385,229.48,656.0,未获奖,50.0,-0.42479331205132204,-0.5988514385924341,0.28535714285714286,-0.41623774260335394,-0.4819608275377422,5,5,530.0,658.0,661.0,688.0,657.0,673.0
data2.1,384,386,188.51,803.0,未获奖,30.4,-1.2348819559864677,-1.3763699316107247,0.1913235294117647,-1.2193663981920895,-1.2193663981920895,5,5,833.0,803.0,784.0,767.0,802.0,800.0
data2.1,385,387,252.59,479.0,未获奖,48.0,0.045172080815713236,0.04683963607476357,0.5336134453781513,0.04458701186158162,0.037022398905265784,5,5,596.0,464.0,444.0,411.0,460.0,463.0
data2.1,386,388,263.28,363.0,未获奖,59.4,0.24604679841801916,0.09555285759251765,0.5296218487394958,0.2573132520618709,0.2573132520618709,5,5,164.0,312.0,408.0,417.0,295.0,293.0
data2.1,387,389,256.05,442.0,未获奖,57.4,0.12114197541060819,0.11883884809825725,0.5394957983193278,0.1261030764263633,0.12335857871179366,5,5,260.0,405.0,396.0,403.0,400.0,398.0
data2.1,388,390,251.3,493.0,未获奖,50.8,0.02048955843296228,0.10679437025046093,0.5089985994397759,0.04261797229381022,0.02670914590934379,5,5,509.0,478.0,400.0,457.0,461.0,469.0
data2.1,389,391,261.88,377.0,未获奖,48.4,0.2318576152381245,0.24329845252548613,0.5949579831932773,0.22224226731579208,0.21391073621251638,5,5,579.0,321.0,312.0,288.0,328.0,337.0
data2.1,390,392,159.61,851.0,未获奖,24.4,-1.8080016696856003,-2.1928833341216993,0.041974789915966385,-1.8084550545810194,-1.8084550545810194,5,5,862.0,849.0,841.0,866.0,849.0,849.0
data2.1,391,393,258.13,416.0,未获奖,55.8,0.16276509969289274,0.09701791688628472,0.5425,0.16531858111497066,0.11266712365709168,5,5,323.0,372.0,407.0,395.0,367.0,408.0
data2.1,392,394,230.89,648.0,未获奖,46.8,-0.38946094541378634,-0.6471364120089333,0.3829411764705882,-0.3972741369976621,-0.42995118946062383,5,5,630.0,646.0,673.0,621.0,648.0,663.0
data2.1,393,395,228.85,661.0,未获奖,48.4,-0.42874300550638844,-0.6165458715033787,0.2871778711484594,-0.4262119391971562,-0.42621193919715633,5,5,579.0,660.0,666.0,687.0,660.0,658.0
data2.1,394,396,200.47,773.0,未获奖,34.2,-0.9994988488048481,-1.023342636050042,0.17142857142857143,-0.9998632917107733,-0.9998632917107735,5,5,802.0,774.0,740.0,782.0,774.0,774.0
data2.1,395,397,247.02,532.0,未获奖,56.4,-0.059651906737269236,-0.24131780505718187,0.4260504201680672,-0.05350001845649298,-0.0016722779124208,5,5,298.0,519.0,570.0,570.0,517.0,483.0
data2.1,396,398,233.81,629.0,未获奖,40.2,-0.33106871902683777,-0.298440262017761,0.4,-0.3384355338207187,-0.3586949113411235,5,5,739.0,629.0,587.0,603.0,630.0,634.0
data2.1,397,399,236.7,616.0,未获奖,45.6,-0.26598346404532325,-0.31138990062502814,0.42137254901960786,-0.26412490049324017,-0.26412490049324017,5,5,656.0,615.0,595.0,577.0,615.0,614.0
data2.1,398,400,266.57,330.0,未获奖,59.6,0.3193965551614821,0.3104347946623608,0.5925,0.3095892655857746,0.28343314375832,5,5,159.0,254.0,268.0,299.0,259.0,277.0
data2.1,399,401,169.49,835.0,未获奖,29.8,-1.6103970709493765,-1.941170779697692,0.09411764705882353,-1.6033199114071917,-1.6033199114071917,5,5,835.0,831.0,822.0,828.0,831.0,830.0
data2.1,400,402,196.81,784.0,未获奖,33.6,-1.0709813708572917,-1.34895269456176,0.185,-1.0714858727341348,-1.0622662092933726,5,5,806.0,783.0,782.0,771.0,783.0,780.0
data2.1,401,403,242.16,578.0,未获奖,54.4,-0.17736834077541602,-0.4916288202407183,0.35416666666666663,-0.17255876171091106,-0.1657389342803411,5,5,379.0,580.0,639.0,635.0,577.0,574.0
data2.1,402,404,265.61,342.0,未获奖,51.4,0.30728864507513376,0.18810797847625044,0.5787745098039216,0.3103891346167753,0.3175046348813438,5,5,493.0,266.0,347.0,326.0,257.0,251.0
data2.1,403,405,251.45,490.0,未获奖,51.2,0.02907659585147957,-0.04314112974574329,0.49747899159663866,0.02828718139315933,0.02828718139315933,5,5,499.0,472.0,478.0,477.0,475.0,467.0
data2.1,404,406,247.59,525.0,未获奖,55.2,-0.04833019167256862,-0.23044255722268034,0.43499999999999994,-0.04554573598369632,-0.06816448101044714,5,5,345.0,513.0,567.0,557.0,513.0,521.0
data2.1,405,407,246.01,542.0,未获奖,52.2,-0.07973495260933854,-0.11000623100987324,0.48177871148459384,-0.08298169089246688,-0.08298169089246692,5,5,470.0,533.0,521.0,504.0,531.0,530.0
data2.1,406,408,265.74,337.0,未获奖,60.0,0.31518773421010715,0.29067339872681847,0.5849859943977591,0.31291501229943797,0.3143641840096564,5,5,143.0,260.0,286.0,317.0,254.0,257.0
data2.1,407,409,261.81,379.0,未获奖,59.6,0.21830707648104256,0.10567021898466658,0.5519327731092437,0.21599096548601374,0.21599096548601374,5,5,159.0,333.0,402.0,376.0,332.0,334.0
data2.1,408,410,239.32,597.0,未获奖,42.0,-0.22069226546237633,-0.19758296771651687,0.42773109243697477,-0.21136391345650715,-0.18549744544800728,5,5,712.0,598.0,554.0,567.0,594.0,588.0
data2.1,409,411,264.36,355.0,未获奖,52.0,0.2805505473585124,0.25249605379107604,0.6067226890756302,0.29404880497538083,0.33940090907416076,5,5,475.0,289.0,306.0,259.0,277.0,234.0
data2.1,410,412,166.44,840.0,未获奖,35.8,-1.671306548418914,-2.2843429902153196,0.0925,-1.6782724630165087,-1.6403030831773373,5,5,787.0,838.0,848.0,829.0,839.0,836.0
data2.1,411,413,168.74,837.0,未获奖,28.2,-1.6253931442762912,-2.0631387588085284,0.07693977591036415,-1.6223641634259787,-1.6223641634259782,5,5,843.0,834.0,834.0,840.0,834.0,834.0
data2.1,412,414,267.55,323.0,未获奖,59.6,0.34542828288841,0.22625023370513161,0.5529901960784314,0.33603330865918773,0.3723856257381614,5,5,159.0,240.0,324.0,374.0,236.0,210.0
data2.1,413,415,262.05,374.0,未获奖,61.4,0.24094651291667873,0.11393653430757525,0.5458333333333334,0.23875260662030623,0.24993987733276693,5,5,89.0,314.0,398.0,387.0,311.0,298.0
data2.1,414,416,211.07,743.0,未获奖,34.4,-0.7870509899126432,-0.7235446328930749,0.25546218487394956,-0.7795227746386253,-0.8111264611827931,5,5,801.0,741.0,689.0,717.0,740.0,746.0
data2.1,415,417,248.96,509.0,未获奖,55.6,-0.04087833629205303,-0.172744577843728,0.4462605042016807,-0.03178237295561097,-0.03178237295561101,5,5,331.0,508.0,542.0,546.0,502.0,504.0
data2.1,416,418,154.07,861.0,未获奖,28.4,-1.9184682482965532,-2.52355899867029,0.057703081232493,-1.9250022844788726,-1.925002284478873,5,5,841.0,856.0,856.0,854.0,856.0,856.0
